Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
24,Microfluidic_Split_FourXdirection_study (Run_4),1917,-13.1303,25.0750,3.0500,-13.1501,25.0178,3.0452,0.0607,-0.0198,-0.0572,-0.0048,0.2207,-0.2207,0.0000,0.0000,0.2190,-0.2190,0.0000,-0.0002,0.0018,0.7987,
25,Microfluidic_Split_FourXdirection_study (Run_4),1923,-13.3509,25.0750,3.0500,-13.3689,25.0178,3.0452,0.0602,-0.0180,-0.0572,-0.0048,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (Run_4),1902,-13.5714,25.0750,3.0500,-13.5875,25.0177,3.0448,0.0598,-0.0161,-0.0573,-0.0052,0.2205,-0.2205,0.0000,0.0000,0.2186,-0.2186,-0.0001,-0.0004,0.0019,0.8760,
27,Microfluidic_Split_FourXdirection_study (Run_4),1932,-13.7920,25.0750,3.0500,-13.8060,25.0179,3.0450,0.0590,-0.0140,-0.0571,-0.0050,,,,,,,,,,,
28,Microfluidic_Split_FourXdirection_study (Run_4),1929,-14.0125,25.0750,3.0500,-14.0252,25.0177,3.0448,0.0589,-0.0127,-0.0573,-0.0052,0.2206,-0.2206,0.0000,0.0000,0.2193,-0.2193,-0.0001,-0.0003,0.0013,0.5921,
29,Microfluidic_Split_FourXdirection_study (Run_4),1935,-14.2331,25.0750,3.0500,-14.2436,25.0179,3.0452,0.0583,-0.0106,-0.0571,-0.0048,,,,,,,,,,,
30,Microfluidic_Split_FourXdirection_study (Run_4),1926,-14.4536,25.0750,3.0500,-14.4623,25.0170,3.0451,0.0589,-0.0087,-0.0580,-0.0049,0.2206,-0.2206,0.0000,0.0000,0.2187,-0.2187,-0.0009,-0.0001,0.0019,0.8482,
31,Microfluidic_Split_FourXdirection_study (Run_4),1941,-14.6742,25.0750,3.0500,-14.6813,25.0171,3.0453,0.0585,-0.0071,-0.0579,-0.0047,,,,,,,,,,,
32,Microfluidic_Split_FourXdirection_study (Run_4),1938,-14.8947,25.0750,3.0500,-14.9000,25.0172,3.0452,0.0582,-0.0054,-0.0578,-0.0048,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,0.0001,-0.0001,0.0018,0.8083,
33,Microfluidic_Split_FourXdirection_study (Run_4),1944,-15.1152,25.0750,3.0500,-15.1188,25.0171,3.0450,0.0582,-0.0036,-0.0579,-0.0050,,,,,,,,,,,
34,Microfluidic_Split_FourXdirection_study (Run_4),1947,-15.3357,25.0750,3.0500,-15.3373,25.0173,3.0452,0.0579,-0.0017,-0.0577,-0.0048,0.2204,-0.2204,0.0000,0.0000,0.2186,-0.2186,0.0002,0.0002,0.0019,0.8551,
35,Microfluidic_Split_FourXdirection_study (Run_4),1848,-15.5556,25.0750,3.0500,-15.5556,25.0171,3.0447,0.0582,0.0000,-0.0579,-0.0053,,,,,,,,,,,
36,Microfluidic_Split_FourXdirection_study (Run_4),1962,-15.7757,25.0750,3.0500,-15.7737,25.0173,3.0448,0.0579,0.0020,-0.0577,-0.0052,0.2202,-0.2202,0.0000,0.0000,0.2181,-0.2181,0.0003,0.0001,0.0020,0.9226,
37,Microfluidic_Split_FourXdirection_study (Run_4),1959,-15.9959,25.0750,3.0500,-15.9921,25.0170,3.0450,0.0583,0.0037,-0.0580,-0.0050,,,,,,,,,,,
38,Microfluidic_Split_FourXdirection_study (Run_4),1965,-16.2162,25.0750,3.0500,-16.2106,25.0173,3.0447,0.0582,0.0056,-0.0577,-0.0053,0.2204,-0.2204,0.0000,0.0000,0.2185,-0.2185,0.0003,-0.0004,0.0019,0.8656,
39,Microfluidic_Split_FourXdirection_study (Run_4),1956,-16.4367,25.0750,3.0500,-16.4292,25.0176,3.0449,0.0582,0.0075,-0.0574,-0.0051,,,,,,,,,,,
40,Microfluidic_Split_FourXdirection_study (Run_4),1971,-16.6571,25.0750,3.0500,-16.6476,25.0173,3.0449,0.0587,0.0095,-0.0577,-0.0051,0.2204,-0.2204,0.0000,0.0000,0.2184,-0.2184,-0.0003,0.0000,0.0020,0.9159,
41,Microfluidic_Split_FourXdirection_study (Run_4),1968,-16.8778,25.0750,3.0500,-16.8667,25.0173,3.0446,0.0590,0.0111,-0.0577,-0.0054,,,,,,,,,,,
42,Microfluidic_Split_FourXdirection_study (Run_4),1974,-17.0984,25.0750,3.0500,-17.0855,25.0176,3.0450,0.0591,0.0130,-0.0574,-0.0050,0.2206,-0.2206,0.0000,0.0000,0.2187,-0.2187,0.0003,0.0004,0.0019,0.8580,
43,Microfluidic_Split_FourXdirection_study (Run_4),1953,-17.3190,25.0750,3.0500,-17.3043,25.0177,3.0449,0.0594,0.0148,-0.0573,-0.0051,,,,,,,,,,,
44,Microfluidic_Split_FourXdirection_study (Run_4),1983,-17.5394,25.0750,3.0500,-17.5231,25.0179,3.0452,0.0596,0.0163,-0.0571,-0.0048,0.2204,-0.2204,0.0000,0.0000,0.2188,-0.2188,0.0002,0.0003,0.0016,0.7141,
45,Microfluidic_Split_FourXdirection_study (Run_4),1980,-17.7600,25.0750,3.0500,-17.7418,25.0178,3.0445,0.0603,0.0182,-0.0572,-0.0055,,,,,,,,,,,
46,Microfluidic_Split_FourXdirection_study (Run_4),1986,-17.9806,25.0750,3.0500,-17.9605,25.0182,3.0445,0.0605,0.0201,-0.0568,-0.0055,0.2206,-0.2206,0.0000,0.0000,0.2187,-0.2187,0.0005,0.0000,0.0019,0.8488,
47,Microfluidic_Split_FourXdirection_study (Run_4),1977,-18.2011,25.0750,3.0500,-18.1792,25.0183,3.0443,0.0611,0.0220,-0.0567,-0.0057,,,,,,,,,,,
48,Microfluidic_Split_FourXdirection_study (Run_4),1992,-18.4216,25.0750,3.0500,-18.3977,25.0186,3.0448,0.0615,0.0240,-0.0564,-0.0052,0.2205,-0.2205,0.0000,0.0000,0.2185,-0.2185,0.0004,0.0005,0.0020,0.8999,
49,Microfluidic_Split_FourXdirection_study (Run_4),1989,-18.6422,25.0750,3.0500,-18.6164,25.0181,3.0450,0.0627,0.0257,-0.0569,-0.0050,,,,,,,,,,,
50,Microfluidic_Split_FourXdirection_study (Run_4),1995,-18.8627,25.0750,3.0500,-18.8356,25.0186,3.0450,0.0628,0.0272,-0.0564,-0.0050,0.2205,-0.2205,0.0000,0.0000,0.2191,-0.2191,0.0005,-0.0001,0.0014,0.6419,
51,Microfluidic_Split_FourXdirection_study (Run_4),1998,-19.0832,25.0750,3.0500,-19.0543,25.0188,3.0452,0.0634,0.0289,-0.0562,-0.0048,,,,,,,,,,,
52,Microfluidic_Split_FourXdirection_study (Run_4),1950,-19.3031,25.0750,3.0500,-19.2723,25.0187,3.0450,0.0643,0.0307,-0.0563,-0.0050,0.2199,-0.2199,0.0000,0.0000,0.2181,-0.2181,0.0000,-0.0003,0.0018,0.8336,
53,Microfluidic_Split_FourXdirection_study (Run_4),2010,-19.5232,25.0750,3.0500,-19.4906,25.0192,3.0452,0.0648,0.0326,-0.0558,-0.0048,,,,,,,,,,,
54,Microfluidic_Split_FourXdirection_study (Run_4),2007,-19.7433,25.0750,3.0500,-19.7090,25.0192,3.0452,0.0657,0.0344,-0.0558,-0.0048,0.2201,-0.2201,0.0000,0.0000,0.2183,-0.2183,0.0000,0.0000,0.0018,0.8181,
55,Microfluidic_Split_FourXdirection_study (Run_4),2013,-19.9638,25.0750,3.0500,-19.9280,25.0196,3.0454,0.0661,0.0358,-0.0554,-0.0046,,,,,,,,,,,
56,Microfluidic_Split_FourXdirection_study (Run_4),2004,-20.1842,25.0750,3.0500,-20.1467,25.0197,3.0454,0.0670,0.0375,-0.0553,-0.0046,0.2204,-0.2204,0.0000,0.0000,0.2187,-0.2187,0.0001,0.0000,0.0017,0.7778,
57,Microfluidic_Split_FourXdirection_study (Run_4),2019,-20.4046,25.0750,3.0500,-20.3655,25.0201,3.0453,0.0675,0.0391,-0.0549,-0.0047,,,,,,,,,,,
58,Microfluidic_Split_FourXdirection_study (Run_4),2016,-20.6253,25.0750,3.0500,-20.5844,25.0205,3.0451,0.0683,0.0409,-0.0545,-0.0049,0.2207,-0.2207,0.0000,0.0000,0.2188,-0.2188,0.0004,-0.0002,0.0018,0.8279,
59,Microfluidic_Split_FourXdirection_study (Run_4),2022,-20.8459,25.0750,3.0500,-20.8034,25.0212,3.0454,0.0687,0.0425,-0.0538,-0.0046,,,,,,,,,,,
60,Microfluidic_Split_FourXdirection_study (Run_4),2001,-21.0666,25.0750,3.0500,-21.0224,25.0213,3.0453,0.0696,0.0441,-0.0537,-0.0047,0.2207,-0.2207,0.0000,0.0000,0.2190,-0.2190,0.0001,-0.0001,0.0016,0.7308,
61,Microfluidic_Split_FourXdirection_study (Run_4),2031,-21.2869,25.0750,3.0500,-21.2412,25.0218,3.0457,0.0702,0.0457,-0.0532,-0.0043,,,,,,,,,,,
62,Microfluidic_Split_FourXdirection_study (Run_4),2028,-21.5075,25.0750,3.0500,-21.4605,25.0220,3.0456,0.0709,0.0469,-0.0530,-0.0044,0.2206,-0.2206,0.0000,0.0000,0.2193,-0.2193,0.0002,-0.0001,0.0013,0.5756,
63,Microfluidic_Split_FourXdirection_study (Run_4),2034,-21.7280,25.0750,3.0500,-21.6798,25.0228,3.0460,0.0712,0.0482,-0.0522,-0.0040,,,,,,,,,,,
64,Microfluidic_Split_FourXdirection_study (Run_4),2025,-21.9486,25.0750,3.0500,-21.8992,25.0231,3.0456,0.0718,0.0494,-0.0519,-0.0044,0.2206,-0.2206,0.0000,0.0000,0.2194,-0.2194,0.0004,-0.0004,0.0012,0.5325,
65,Microfluidic_Split_FourXdirection_study (Run_4),2040,-22.1691,25.0750,3.0500,-22.1188,25.0242,3.0461,0.0716,0.0504,-0.0508,-0.0039,,,,,,,,,,,
66,Microfluidic_Split_FourXdirection_study (Run_4),2037,-22.3891,25.0750,3.0500,-22.3380,25.0242,3.0460,0.0722,0.0511,-0.0508,-0.0040,0.2200,-0.2200,0.0000,0.0000,0.2193,-0.2193,-0.0001,-0.0001,0.0007,0.3339,
67,Microfluidic_Split_FourXdirection_study (Run_4),2043,-22.6093,25.0750,3.0500,-22.5581,25.0248,3.0464,0.0718,0.0512,-0.0502,-0.0036,,,,,,,,,,,
68,Microfluidic_Split_FourXdirection_study (Run_4),2046,-22.8296,25.0750,3.0500,-22.7783,25.0252,3.0466,0.0715,0.0513,-0.0498,-0.0034,0.2202,-0.2202,0.0000,0.0000,0.2202,-0.2202,0.0005,0.0002,0.0001,0.0279,
69,Microfluidic_Split_FourXdirection_study (Run_4),14,-23.0500,25.0750,3.0500,-22.9983,25.0253,3.0467,0.0718,0.0517,-0.0497,-0.0033,,,,,,,,,,,
